636.9428	0.30233	636.9428	0.16324
637.5547	0.31156	637.5547	0.16901
638.1667	0.32116	638.1667	0.1752
638.7786	0.33094	638.7786	0.18166
639.3905	0.34194	639.3905	0.18983
640.0024	0.35314	640.0024	0.19872
640.6144	0.36306	640.6144	0.20793
641.2263	0.37404	641.2263	0.21852
641.8383	0.38486	641.8383	0.2306
642.4502	0.39494	642.4502	0.24223
643.0621	0.40649	643.0621	0.25493
643.674	0.41916	643.674	0.26925
644.2859	0.4327	644.2859	0.28542
644.8979	0.44199	644.8979	0.30107
645.5098	0.45467	645.5098	0.31776
646.1218	0.46518	646.1218	0.33652
646.7337	0.47789	646.7337	0.35404
647.3456	0.4909	647.3456	0.37306
647.9575	0.50616	647.9575	0.39437
648.5695	0.51373	648.5695	0.41542
649.1814	0.52678	649.1814	0.43504
649.7933	0.53828	649.7933	0.45647
650.4053	0.55173	650.4053	0.47818
651.0172	0.56155	651.0172	0.50179
651.6291	0.57687	651.6291	0.52541
652.241	0.58894	652.241	0.5487
652.853	0.60079	652.853	0.57404
653.4649	0.61357	653.4649	0.59688
654.0768	0.62854	654.0768	0.62213
654.6888	0.63998	654.6888	0.64531
655.3007	0.65319	655.3007	0.66673
655.9126	0.66499	655.9126	0.68764
656.5245	0.6813	656.5245	0.71038
657.1365	0.69294	657.1365	0.73381
657.7484	0.7034	657.7484	0.75317
658.3604	0.7155	658.3604	0.77306
658.9723	0.72988	658.9723	0.79504
659.5842	0.74174	659.5842	0.81594
660.1961	0.75442	660.1961	0.83268
660.808	0.76713	660.808	0.84757
661.42	0.77621	661.42	0.8622
662.0319	0.78524	662.0319	0.8777
662.6439	0.79198	662.6439	0.89151
663.2558	0.79979	663.2558	0.90485
663.8677	0.81383	663.8677	0.91766
664.4796	0.82649	664.4796	0.92765
665.0916	0.83415	665.0916	0.94003
665.7035	0.84219	665.7035	0.95065
666.3154	0.85663	666.3154	0.95915
666.9274	0.86899	666.9274	0.9658
667.5393	0.87797	667.5393	0.97426
668.1512	0.88629	668.1512	0.98329
668.7631	0.89707	668.7631	0.98835
669.3751	0.90313	669.3751	0.99077
669.987	0.91022	669.987	0.99113
670.5989	0.91455	670.5989	0.9905
671.2109	0.92439	671.2109	0.99103
671.8228	0.92995	671.8228	0.99577
672.4348	0.93823	672.4348	1
673.0466	0.93985	673.0466	0.99709
673.6586	0.95207	673.6586	0.99278
674.2705	0.95947	674.2705	0.98884
674.8824	0.96854	674.8824	0.98772
675.4944	0.9725	675.4944	0.98374
676.1063	0.97735	676.1063	0.97809
676.7183	0.98079	676.7183	0.97433
677.3301	0.98268	677.3301	0.96964
677.9421	0.98537	677.9421	0.95863
678.554	0.98911	678.554	0.94941
679.166	0.99042	679.166	0.94438
679.7779	0.991	679.7779	0.93442
680.3898	0.9906	680.3898	0.9233
681.0018	0.99526	681.0018	0.91388
681.6136	0.99526	681.6136	0.90516
682.2256	0.99534	682.2256	0.89598
682.8375	0.99604	682.8375	0.88432
683.4495	0.99971	683.4495	0.8775
684.0614	0.99813	684.0614	0.86484
684.6733	0.99515	684.6733	0.85299
685.2853	0.99848	685.2853	0.84435
685.8972	1	685.8972	0.8351
686.5091	0.99713	686.5091	0.82556
687.121	0.99443	687.121	0.81364
687.733	0.99067	687.733	0.80235
688.3449	0.98972	688.3449	0.79243
688.9568	0.98726	688.9568	0.77982
689.5688	0.98651	689.5688	0.76878
690.1807	0.98258	690.1807	0.75983
690.7926	0.97807	690.7926	0.74834
691.4045	0.97516	691.4045	0.73398
692.0165	0.97537	692.0165	0.72454
692.6284	0.97393	692.6284	0.71361
693.2404	0.96718	693.2404	0.70292
693.8523	0.96566	693.8523	0.69471
694.4642	0.96073	694.4642	0.68515
695.0761	0.95492	695.0761	0.6756
695.688	0.95113	695.688	0.66378
696.3	0.9446	696.3	0.65366
696.9119	0.93578	696.9119	0.64349
697.5239	0.93057	697.5239	0.6359
698.1358	0.92228	698.1358	0.6261
698.7477	0.9159	698.7477	0.61626
699.3596	0.9094	699.3596	0.60639
699.9716	0.90279	699.9716	0.59771
700.5835	0.89923	700.5835	0.5881
701.1954	0.89219	701.1954	0.57656
701.8074	0.88638	701.8074	0.56853
702.4193	0.87695	702.4193	0.56037
703.0312	0.87144	703.0312	0.55246
703.6431	0.86485	703.6431	0.54476
704.2551	0.85459	704.2551	0.53607
704.867	0.8443	704.867	0.52567
705.4789	0.83619	705.4789	0.51786
706.0909	0.83321	706.0909	0.51003
706.7028	0.82859	706.7028	0.50487
707.3147	0.82328	707.3147	0.50066
707.9266	0.81795	707.9266	0.49519
708.5386	0.80905	708.5386	0.48848
709.1505	0.80333	709.1505	0.48315
709.7625	0.79482	709.7625	0.4749
710.3744	0.78895	710.3744	0.46998
710.9863	0.77755	710.9863	0.46655
711.5982	0.76545	711.5982	0.45955
712.2101	0.75641	712.2101	0.45486
712.8221	0.7493	712.8221	0.45076
713.434	0.74307	713.434	0.44449
714.046	0.73628	714.046	0.43988
714.6579	0.73011	714.6579	0.43566
715.2698	0.72102	715.2698	0.43095
715.8817	0.71254	715.8817	0.42789
716.4937	0.70605	716.4937	0.42406
717.1056	0.69708	717.1056	0.42017
717.7175	0.69027	717.7175	0.41686
718.3295	0.68337	718.3295	0.41341
718.9414	0.67317	718.9414	0.40841
719.5533	0.66348	719.5533	0.40277
720.1652	0.65824	720.1652	0.40039
720.7772	0.65583	720.7772	0.39821
721.3891	0.64812	721.3891	0.396
722.001	0.64033	722.001	0.39301
722.613	0.62914	722.613	0.38857
723.2249	0.62349	723.2249	0.38374
723.8369	0.61715	723.8369	0.38307
724.4487	0.6053	724.4487	0.38114
725.0607	0.59898	725.0607	0.37725
725.6726	0.59394	725.6726	0.37244
726.2845	0.58928	726.2845	0.36972
726.8965	0.5849	726.8965	0.36771
727.5084	0.57885	727.5084	0.36571
728.1204	0.56915	728.1204	0.3623
728.7322	0.56142	728.7322	0.36133
729.3442	0.55568	729.3442	0.3584
729.9561	0.54529	729.9561	0.35429
730.5681	0.5393	730.5681	0.3495
731.18	0.53359	731.18	0.34663
731.7919	0.52638	731.7919	0.34361
732.4039	0.51912	732.4039	0.34154
733.0157	0.51379	733.0157	0.33984
733.6277	0.50522	733.6277	0.33603
734.2396	0.50092	734.2396	0.33046
734.8516	0.49271	734.8516	0.32569
735.4635	0.48439	735.4635	0.32333
736.0754	0.47867	736.0754	0.32014
736.6874	0.47216	736.6874	0.31512
737.2993	0.46957	737.2993	0.31164
737.9112	0.46308	737.9112	0.30994
738.5231	0.45656	738.5231	0.30806
739.1351	0.45044	739.1351	0.30462
739.747	0.44431	739.747	0.3007
740.3589	0.43801	740.3589	0.29626
740.9709	0.42982	740.9709	0.29265
741.5828	0.42612	741.5828	0.28922
742.1947	0.4204	742.1947	0.28684
742.8066	0.41743	742.8066	0.28423
743.4186	0.4105	743.4186	0.28071
744.0305	0.40418	744.0305	0.27788
744.6425	0.39579	744.6425	0.27366
745.2544	0.39124	745.2544	0.2689
745.8663	0.38358	745.8663	0.26489
746.4782	0.3799	746.4782	0.26119
747.0901	0.37522	747.0901	0.25776
747.7021	0.36684	747.7021	0.25471
748.314	0.36444	748.314	0.2519
748.926	0.35808	748.926	0.24774
749.5379	0.3541	749.5379	0.24417
750.1498	0.34714	750.1498	0.24041
750.7617	0.34155	750.7617	0.23796
751.3737	0.33655	751.3737	0.23388
751.9856	0.32983	751.9856	0.22891
752.5975	0.32403	752.5975	0.2249
753.2095	0.32087	753.2095	0.2217
753.8214	0.31507	753.8214	0.21797
754.4333	0.31161	754.4333	0.21443
755.0452	0.30617	755.0452	0.21156
755.6572	0.30186	755.6572	0.20828
756.2691	0.29666	756.2691	0.20542
756.881	0.29237	756.881	0.20151
757.493	0.28707	757.493	0.19754
758.1049	0.28276	758.1049	0.19436
758.7168	0.27895	758.7168	0.19098
759.3287	0.2746	759.3287	0.18788
759.9407	0.26834	759.9407	0.18559
760.5526	0.2615	760.5526	0.18211
761.1646	0.25906	761.1646	0.17897
761.7765	0.25573	761.7765	0.17684
762.3884	0.25209	762.3884	0.17363
763.0003	0.24861	763.0003	0.17
763.6122	0.24414	763.6122	0.16679
764.2242	0.23829	764.2242	0.16367
764.8361	0.23614	764.8361	0.16067
765.4481	0.2325	765.4481	0.15848
766.06	0.22869	766.06	0.15598
766.6719	0.22426	766.6719	0.15269
767.2838	0.21983	767.2838	0.1498
767.8958	0.21709	767.8958	0.14723
768.5077	0.21278	768.5077	0.14469
769.1196	0.20666	769.1196	0.14189
769.7316	0.20395	769.7316	0.13885
770.3435	0.20041	770.3435	0.13733
770.9554	0.19636	770.9554	0.13487
771.5673	0.1954	771.5673	0.13236
772.1793	0.19135	772.1793	0.13076
772.7912	0.18816	772.7912	0.12777
773.4031	0.185	773.4031	0.12552
774.0151	0.18307	774.0151	0.12324
774.627	0.17887	774.627	0.1211
775.239	0.17514	775.239	0.11913
775.8508	0.17153	775.8508	0.11638
776.4628	0.16752	776.4628	0.11411
777.0747	0.16369	777.0747	0.11169
777.6866	0.16058	777.6866	0.10962
778.2986	0.15868	778.2986	0.10721
778.9105	0.15461	778.9105	0.10494
779.5225	0.15211	779.5225	0.10311
780.1343	0.14935	780.1343	0.10147
780.7463	0.14572	780.7463	0.09995
781.3582	0.14282	781.3582	0.09907
781.9702	0.14172	781.9702	0.09738
782.5821	0.13787	782.5821	0.09557
783.194	0.13454	783.194	0.0933
783.806	0.13288	783.806	0.09222
784.4178	0.12909	784.4178	0.09112
785.0298	0.1257	785.0298	0.08909
785.6417	0.12449	785.6417	0.0876
786.2537	0.12172	786.2537	0.08563
786.8656	0.11795	786.8656	0.08388
787.4775	0.11607	787.4775	0.08232
788.0895	0.11595	788.0895	0.08152
788.7014	0.11263	788.7014	0.07972
789.3133	0.10836	789.3133	0.07747
789.9252	0.10626	789.9252	0.07643
790.5372	0.10508	790.5372	0.07545
791.1491	0.10203	791.1491	0.07421
791.761	0.09973	791.761	0.07215
792.373	0.09771	792.373	0.07156
792.9849	0.09673	792.9849	0.07025
793.5968	0.09324	793.5968	0.06959
794.2087	0.09095	794.2087	0.06783
794.8207	0.08877	794.8207	0.06688
795.4326	0.08432	795.4326	0.06553
796.0446	0.0852	796.0446	0.06517
796.6565	0.08389	796.6565	0.0639
797.2684	0.08138	797.2684	0.0628
797.8803	0.07958	797.8803	0.06126
798.4922	0.07681	798.4922	0.06076
799.1042	0.07349	799.1042	0.0591
799.7161	0.07213	799.7161	0.05821
800.3281	0.06966	800.3281	0.05705
800.94	0.06517	800.94	0.05612
801.5519	0.0654	801.5519	0.05533
802.1638	0.06212	802.1638	0.05424
802.7758	0.06037	802.7758	0.05331
803.3877	0.05711	803.3877	0.0527
803.9996	0.05511	803.9996	0.05206
804.6116	0.05412	804.6116	0.05125
805.2235	0.04951	805.2235	0.05005
805.8354	0.04908	805.8354	0.0497
806.4473	0.0484	806.4473	0.04894
807.0593	0.0455	807.0593	0.04777
807.6712	0.0447	807.6712	0.04702
808.2831	0.04303	808.2831	0.04621
808.8951	0.03962	808.8951	0.04505
809.507	0.03758	809.507	0.04464
810.1189	0.03786	810.1189	0.0438
810.7308	0.03741	810.7308	0.04305
811.3428	0.03528	811.3428	0.04271
811.9547	0.03359	811.9547	0.04235
812.5667	0.03172	812.5667	0.04131
813.1786	0.03154	813.1786	0.04038
813.7905	0.03103	813.7905	0.04003
814.4024	0.03035	814.4024	0.03915
815.0143	0.02972	815.0143	0.03843
815.6263	0.02929	815.6263	0.03809
816.2382	0.02673	816.2382	0.03736
816.8502	0.02752	816.8502	0.03656
817.4621	0.02672	817.4621	0.03593
818.074	0.02626	818.074	0.03556
818.6859	0.02437	818.6859	0.03478
819.2979	0.02267	819.2979	0.03435
819.9098	0.02306	819.9098	0.03369
820.5217	0.0233	820.5217	0.03337
821.1337	0.02119	821.1337	0.03304
821.7456	0.01921	821.7456	0.0319
822.3575	0.01726	822.3575	0.03146
822.9694	0.01709	822.9694	0.03113
823.5814	0.01706	823.5814	0.0305
824.1933	0.01685	824.1933	0.02978
824.8052	0.01613	824.8052	0.02921
825.4172	0.01551	825.4172	0.02879
826.0291	0.01545	826.0291	0.02857
